index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,noise_value
9327,train,train_09327.png,images/train_09327.png,0,airplane,test,4071,brightness,0.75
9328,train,train_09328.png,images/train_09328.png,3,cat,test,7251,brightness,0.75
9329,train,train_09329.png,images/train_09329.png,8,ship,test,1219,brightness,0.75
9330,train,train_09330.png,images/train_09330.png,1,bird,test,5698,brightness,0.75
9331,train,train_09331.png,images/train_09331.png,3,cat,test,2774,brightness,0.75
9334,train,train_09334.png,images/train_09334.png,7,monkey,test,7863,brightness,0.75
9335,train,train_09335.png,images/train_09335.png,2,car,test,7628,brightness,0.75
9336,train,train_09336.png,images/train_09336.png,7,monkey,test,5826,brightness,0.75
9337,train,train_09337.png,images/train_09337.png,2,car,test,2595,brightness,0.75
9338,train,train_09338.png,images/train_09338.png,7,monkey,test,2037,brightness,0.75
9339,train,train_09339.png,images/train_09339.png,9,truck,test,3532,brightness,0.75
9340,train,train_09340.png,images/train_09340.png,3,cat,train,3776,brightness,0.75
9341,train,train_09341.png,images/train_09341.png,3,cat,test,6759,brightness,0.75
9342,train,train_09342.png,images/train_09342.png,5,dog,test,3797,brightness,0.75
9343,train,train_09343.png,images/train_09343.png,2,car,test,5663,brightness,0.75
9344,train,train_09344.png,images/train_09344.png,3,cat,test,2220,brightness,0.75
9345,train,train_09345.png,images/train_09345.png,0,airplane,test,2514,brightness,0.75
9346,train,train_09346.png,images/train_09346.png,9,truck,test,6730,brightness,0.75
9347,train,train_09347.png,images/train_09347.png,8,ship,test,7739,brightness,0.75
9348,train,train_09348.png,images/train_09348.png,2,car,train,2048,brightness,0.75
9349,train,train_09349.png,images/train_09349.png,5,dog,test,1702,brightness,0.75
9350,train,train_09350.png,images/train_09350.png,8,ship,train,948,brightness,0.75
9352,train,train_09352.png,images/train_09352.png,6,horse,train,602,brightness,0.75
9353,train,train_09353.png,images/train_09353.png,0,airplane,test,4453,brightness,0.75
9354,train,train_09354.png,images/train_09354.png,9,truck,test,2590,brightness,0.75
9355,train,train_09355.png,images/train_09355.png,1,bird,train,664,brightness,0.75
9356,train,train_09356.png,images/train_09356.png,8,ship,test,7920,brightness,0.75
9358,train,train_09358.png,images/train_09358.png,4,deer,test,3504,brightness,0.75
9359,train,train_09359.png,images/train_09359.png,5,dog,test,3420,brightness,0.75
9360,train,train_09360.png,images/train_09360.png,7,monkey,test,3992,brightness,0.75
9362,train,train_09362.png,images/train_09362.png,5,dog,train,3792,brightness,0.75
9363,train,train_09363.png,images/train_09363.png,1,bird,train,2028,brightness,0.75
9364,train,train_09364.png,images/train_09364.png,3,cat,train,3919,brightness,0.75
9365,train,train_09365.png,images/train_09365.png,1,bird,test,6463,brightness,0.75
9366,train,train_09366.png,images/train_09366.png,5,dog,train,747,brightness,0.75
9367,train,train_09367.png,images/train_09367.png,1,bird,test,6739,brightness,0.75
9368,train,train_09368.png,images/train_09368.png,4,deer,test,90,brightness,0.75
9369,train,train_09369.png,images/train_09369.png,2,car,test,4418,brightness,0.75
9371,train,train_09371.png,images/train_09371.png,9,truck,test,352,brightness,0.75
9372,train,train_09372.png,images/train_09372.png,7,monkey,test,1321,brightness,0.75
9373,train,train_09373.png,images/train_09373.png,6,horse,test,6920,brightness,0.75
9374,train,train_09374.png,images/train_09374.png,7,monkey,train,2361,brightness,0.75
9375,train,train_09375.png,images/train_09375.png,1,bird,test,778,brightness,0.75
9377,train,train_09377.png,images/train_09377.png,4,deer,test,2910,brightness,0.75
9378,train,train_09378.png,images/train_09378.png,7,monkey,train,1719,brightness,0.75
9379,train,train_09379.png,images/train_09379.png,1,bird,test,7190,brightness,0.75
9380,train,train_09380.png,images/train_09380.png,8,ship,train,3762,brightness,0.75
9382,train,train_09382.png,images/train_09382.png,9,truck,test,347,brightness,0.75
9383,train,train_09383.png,images/train_09383.png,8,ship,train,1584,brightness,0.75
9384,train,train_09384.png,images/train_09384.png,4,deer,test,6049,brightness,0.75
9386,train,train_09386.png,images/train_09386.png,5,dog,test,6815,brightness,0.75
9390,train,train_09390.png,images/train_09390.png,3,cat,test,3049,brightness,0.75
9391,train,train_09391.png,images/train_09391.png,8,ship,test,904,brightness,0.75
9392,train,train_09392.png,images/train_09392.png,8,ship,train,1253,brightness,0.75
9394,train,train_09394.png,images/train_09394.png,9,truck,train,3926,brightness,0.75
9395,train,train_09395.png,images/train_09395.png,2,car,test,816,brightness,0.75
9396,train,train_09396.png,images/train_09396.png,9,truck,train,3945,brightness,0.75
9397,train,train_09397.png,images/train_09397.png,8,ship,test,3900,brightness,0.75
9398,train,train_09398.png,images/train_09398.png,3,cat,test,1892,brightness,0.75
9399,train,train_09399.png,images/train_09399.png,1,bird,train,1071,brightness,0.75
9400,train,train_09400.png,images/train_09400.png,2,car,train,4073,brightness,0.75
9401,train,train_09401.png,images/train_09401.png,4,deer,test,7923,brightness,0.75
9402,train,train_09402.png,images/train_09402.png,3,cat,test,7881,brightness,0.75
9403,train,train_09403.png,images/train_09403.png,1,bird,train,3200,brightness,0.75
9405,train,train_09405.png,images/train_09405.png,4,deer,train,3224,brightness,0.75
9406,train,train_09406.png,images/train_09406.png,2,car,test,2747,brightness,0.75
9407,train,train_09407.png,images/train_09407.png,3,cat,test,1875,brightness,0.75
9408,train,train_09408.png,images/train_09408.png,6,horse,train,1434,brightness,0.75
9409,train,train_09409.png,images/train_09409.png,7,monkey,test,2152,brightness,0.75
9410,train,train_09410.png,images/train_09410.png,4,deer,train,382,brightness,0.75
9411,train,train_09411.png,images/train_09411.png,4,deer,test,1975,brightness,0.75
9412,train,train_09412.png,images/train_09412.png,1,bird,test,5341,brightness,0.75
9413,train,train_09413.png,images/train_09413.png,2,car,test,1580,brightness,0.75
9414,train,train_09414.png,images/train_09414.png,4,deer,test,5306,brightness,0.75
9415,train,train_09415.png,images/train_09415.png,5,dog,train,4952,brightness,0.75
9416,train,train_09416.png,images/train_09416.png,1,bird,train,3449,brightness,0.75
9417,train,train_09417.png,images/train_09417.png,4,deer,train,1122,brightness,0.75
9418,train,train_09418.png,images/train_09418.png,4,deer,train,1192,brightness,0.75
9419,train,train_09419.png,images/train_09419.png,8,ship,train,2337,brightness,0.75
9420,train,train_09420.png,images/train_09420.png,6,horse,test,4302,brightness,0.75
9422,train,train_09422.png,images/train_09422.png,9,truck,test,3871,brightness,0.75
9423,train,train_09423.png,images/train_09423.png,2,car,test,4028,brightness,0.75
9427,train,train_09427.png,images/train_09427.png,5,dog,train,1410,brightness,0.75
9428,train,train_09428.png,images/train_09428.png,4,deer,train,1823,brightness,0.75
9430,train,train_09430.png,images/train_09430.png,9,truck,test,4757,brightness,0.75
9431,train,train_09431.png,images/train_09431.png,8,ship,train,2788,brightness,0.75
9432,train,train_09432.png,images/train_09432.png,8,ship,train,1014,brightness,0.75
9433,train,train_09433.png,images/train_09433.png,8,ship,train,2576,brightness,0.75
9434,train,train_09434.png,images/train_09434.png,0,airplane,test,6343,brightness,0.75
9435,train,train_09435.png,images/train_09435.png,5,dog,test,6799,brightness,0.75
9436,train,train_09436.png,images/train_09436.png,7,monkey,test,1632,brightness,0.75
9437,train,train_09437.png,images/train_09437.png,9,truck,test,189,brightness,0.75
9438,train,train_09438.png,images/train_09438.png,3,cat,test,2578,brightness,0.75
9439,train,train_09439.png,images/train_09439.png,9,truck,test,957,brightness,0.75
9441,train,train_09441.png,images/train_09441.png,8,ship,train,890,brightness,0.75
9442,train,train_09442.png,images/train_09442.png,2,car,test,6474,brightness,0.75
9443,train,train_09443.png,images/train_09443.png,9,truck,train,958,brightness,0.75
9444,train,train_09444.png,images/train_09444.png,5,dog,test,4914,brightness,0.75
9445,train,train_09445.png,images/train_09445.png,9,truck,train,4772,brightness,0.75
9446,train,train_09446.png,images/train_09446.png,7,monkey,test,3814,brightness,0.75
9447,train,train_09447.png,images/train_09447.png,5,dog,train,964,brightness,0.75
9448,train,train_09448.png,images/train_09448.png,0,airplane,test,3668,brightness,0.75
9449,train,train_09449.png,images/train_09449.png,2,car,test,1750,brightness,0.75
9450,train,train_09450.png,images/train_09450.png,1,bird,test,3718,brightness,0.75
9451,train,train_09451.png,images/train_09451.png,8,ship,train,3353,brightness,0.75
9452,train,train_09452.png,images/train_09452.png,2,car,test,6380,brightness,0.75
9453,train,train_09453.png,images/train_09453.png,2,car,train,4869,brightness,0.75
9454,train,train_09454.png,images/train_09454.png,7,monkey,test,6711,brightness,0.75
9455,train,train_09455.png,images/train_09455.png,4,deer,test,3173,brightness,0.75
9456,train,train_09456.png,images/train_09456.png,6,horse,test,5668,brightness,0.75
9458,train,train_09458.png,images/train_09458.png,6,horse,train,1509,brightness,0.75
9459,train,train_09459.png,images/train_09459.png,7,monkey,test,5086,brightness,0.75
9460,train,train_09460.png,images/train_09460.png,5,dog,test,5955,brightness,0.75
9462,train,train_09462.png,images/train_09462.png,0,airplane,test,6842,brightness,0.75
9463,train,train_09463.png,images/train_09463.png,1,bird,train,3359,brightness,0.75
9464,train,train_09464.png,images/train_09464.png,5,dog,train,2236,brightness,0.75
9465,train,train_09465.png,images/train_09465.png,5,dog,train,2591,brightness,0.75
9466,train,train_09466.png,images/train_09466.png,1,bird,test,4448,brightness,0.75
9467,train,train_09467.png,images/train_09467.png,9,truck,test,1767,brightness,0.75
9468,train,train_09468.png,images/train_09468.png,9,truck,test,5494,brightness,0.75
9469,train,train_09469.png,images/train_09469.png,8,ship,test,7078,brightness,0.75
9470,train,train_09470.png,images/train_09470.png,6,horse,train,4503,brightness,0.75
9471,train,train_09471.png,images/train_09471.png,2,car,test,1016,brightness,0.75
9472,train,train_09472.png,images/train_09472.png,5,dog,test,840,brightness,0.75
9473,train,train_09473.png,images/train_09473.png,6,horse,test,4684,brightness,0.75
9474,train,train_09474.png,images/train_09474.png,9,truck,test,2036,brightness,0.75
9475,train,train_09475.png,images/train_09475.png,8,ship,test,196,brightness,0.75
9476,train,train_09476.png,images/train_09476.png,8,ship,test,4552,brightness,0.75
9479,train,train_09479.png,images/train_09479.png,2,car,test,7816,brightness,0.75
9480,train,train_09480.png,images/train_09480.png,0,airplane,test,6968,brightness,0.75
9481,train,train_09481.png,images/train_09481.png,6,horse,test,6771,brightness,0.75
9482,train,train_09482.png,images/train_09482.png,9,truck,test,3536,brightness,0.75
9483,train,train_09483.png,images/train_09483.png,1,bird,test,6705,brightness,0.75
9484,train,train_09484.png,images/train_09484.png,1,bird,train,3512,brightness,0.75
9485,train,train_09485.png,images/train_09485.png,7,monkey,test,5773,brightness,0.75
9486,train,train_09486.png,images/train_09486.png,8,ship,test,3709,brightness,0.75
9487,train,train_09487.png,images/train_09487.png,4,deer,test,2955,brightness,0.75
9488,train,train_09488.png,images/train_09488.png,6,horse,train,3448,brightness,0.75
9489,train,train_09489.png,images/train_09489.png,1,bird,train,554,brightness,0.75
9490,train,train_09490.png,images/train_09490.png,2,car,test,7194,brightness,0.75
9491,train,train_09491.png,images/train_09491.png,0,airplane,train,4567,brightness,0.75
9492,train,train_09492.png,images/train_09492.png,7,monkey,test,4441,brightness,0.75
9493,train,train_09493.png,images/train_09493.png,2,car,train,2903,brightness,0.75
9494,train,train_09494.png,images/train_09494.png,3,cat,test,501,brightness,0.75
9495,train,train_09495.png,images/train_09495.png,7,monkey,test,2773,brightness,0.75
9497,train,train_09497.png,images/train_09497.png,2,car,train,4860,brightness,0.75
9498,train,train_09498.png,images/train_09498.png,7,monkey,test,1083,brightness,0.75
9501,train,train_09501.png,images/train_09501.png,1,bird,test,3714,brightness,0.75
9502,train,train_09502.png,images/train_09502.png,9,truck,test,1994,brightness,0.75
9503,train,train_09503.png,images/train_09503.png,4,deer,test,7737,brightness,0.75
9504,train,train_09504.png,images/train_09504.png,5,dog,train,3524,brightness,0.75
9505,train,train_09505.png,images/train_09505.png,4,deer,train,3374,brightness,0.75
9506,train,train_09506.png,images/train_09506.png,9,truck,test,4144,brightness,0.75
9507,train,train_09507.png,images/train_09507.png,2,car,train,197,brightness,0.75
9508,train,train_09508.png,images/train_09508.png,6,horse,test,475,brightness,0.75
9510,train,train_09510.png,images/train_09510.png,8,ship,test,1720,brightness,0.75
9511,train,train_09511.png,images/train_09511.png,1,bird,train,2284,brightness,0.75
9512,train,train_09512.png,images/train_09512.png,8,ship,train,4638,brightness,0.75
9513,train,train_09513.png,images/train_09513.png,3,cat,train,1709,brightness,0.75
9514,train,train_09514.png,images/train_09514.png,6,horse,test,2419,brightness,0.75
9515,train,train_09515.png,images/train_09515.png,7,monkey,test,3561,brightness,0.75
9516,train,train_09516.png,images/train_09516.png,3,cat,test,291,brightness,0.75
9517,train,train_09517.png,images/train_09517.png,7,monkey,test,1687,brightness,0.75
9518,train,train_09518.png,images/train_09518.png,5,dog,test,543,brightness,0.75
9519,train,train_09519.png,images/train_09519.png,1,bird,test,71,brightness,0.75
9520,train,train_09520.png,images/train_09520.png,7,monkey,test,353,brightness,0.75
9521,train,train_09521.png,images/train_09521.png,8,ship,test,2849,brightness,0.75
9523,train,train_09523.png,images/train_09523.png,1,bird,train,545,brightness,0.75
9524,train,train_09524.png,images/train_09524.png,5,dog,train,720,brightness,0.75
9526,train,train_09526.png,images/train_09526.png,7,monkey,test,1391,brightness,0.75
9528,train,train_09528.png,images/train_09528.png,1,bird,test,5350,brightness,0.75
9529,train,train_09529.png,images/train_09529.png,4,deer,test,5435,brightness,0.75
9530,train,train_09530.png,images/train_09530.png,7,monkey,test,7364,brightness,0.75
9532,train,train_09532.png,images/train_09532.png,5,dog,test,1806,brightness,0.75
9534,train,train_09534.png,images/train_09534.png,5,dog,train,2478,brightness,0.75
9535,train,train_09535.png,images/train_09535.png,3,cat,test,7473,brightness,0.75
9538,train,train_09538.png,images/train_09538.png,3,cat,test,4264,brightness,0.75
9539,train,train_09539.png,images/train_09539.png,4,deer,test,7766,brightness,0.75
9540,train,train_09540.png,images/train_09540.png,4,deer,test,896,brightness,0.75
9541,train,train_09541.png,images/train_09541.png,6,horse,train,2947,brightness,0.75
9542,train,train_09542.png,images/train_09542.png,8,ship,train,4701,brightness,0.75
9543,train,train_09543.png,images/train_09543.png,8,ship,test,242,brightness,0.75
9544,train,train_09544.png,images/train_09544.png,7,monkey,test,3776,brightness,0.75
9545,train,train_09545.png,images/train_09545.png,0,airplane,train,4043,brightness,0.75
9546,train,train_09546.png,images/train_09546.png,8,ship,train,1768,brightness,0.75
9547,train,train_09547.png,images/train_09547.png,1,bird,train,3712,brightness,0.75
9548,train,train_09548.png,images/train_09548.png,8,ship,train,472,brightness,0.75
9550,train,train_09550.png,images/train_09550.png,8,ship,test,7132,brightness,0.75
9551,train,train_09551.png,images/train_09551.png,9,truck,train,1790,brightness,0.75
9552,train,train_09552.png,images/train_09552.png,7,monkey,train,3028,brightness,0.75
9553,train,train_09553.png,images/train_09553.png,8,ship,test,2486,brightness,0.75
9554,train,train_09554.png,images/train_09554.png,3,cat,test,7785,brightness,0.75
9555,train,train_09555.png,images/train_09555.png,1,bird,test,3205,brightness,0.75
9557,train,train_09557.png,images/train_09557.png,6,horse,test,7641,brightness,0.75
9558,train,train_09558.png,images/train_09558.png,9,truck,train,2411,brightness,0.75
9559,train,train_09559.png,images/train_09559.png,0,airplane,test,3469,brightness,0.75
9560,train,train_09560.png,images/train_09560.png,9,truck,train,1938,brightness,0.75
9561,train,train_09561.png,images/train_09561.png,5,dog,test,2507,brightness,0.75
9562,train,train_09562.png,images/train_09562.png,3,cat,train,2344,brightness,0.75
9563,train,train_09563.png,images/train_09563.png,5,dog,train,3683,brightness,0.75
9564,train,train_09564.png,images/train_09564.png,9,truck,test,5630,brightness,0.75
9565,train,train_09565.png,images/train_09565.png,8,ship,train,1423,brightness,0.75
9566,train,train_09566.png,images/train_09566.png,8,ship,test,591,brightness,0.75
9567,train,train_09567.png,images/train_09567.png,4,deer,train,1983,brightness,0.75
9568,train,train_09568.png,images/train_09568.png,3,cat,test,5357,brightness,0.75
9569,train,train_09569.png,images/train_09569.png,9,truck,test,5946,brightness,0.75
9571,train,train_09571.png,images/train_09571.png,2,car,test,4079,brightness,0.75
9573,train,train_09573.png,images/train_09573.png,0,airplane,test,3870,brightness,0.75
9574,train,train_09574.png,images/train_09574.png,5,dog,train,986,brightness,0.75
9575,train,train_09575.png,images/train_09575.png,2,car,test,6461,brightness,0.75
9576,train,train_09576.png,images/train_09576.png,0,airplane,test,3919,brightness,0.75
9578,train,train_09578.png,images/train_09578.png,7,monkey,test,2975,brightness,0.75
9579,train,train_09579.png,images/train_09579.png,5,dog,test,7091,brightness,0.75
9580,train,train_09580.png,images/train_09580.png,6,horse,test,5902,brightness,0.75
9581,train,train_09581.png,images/train_09581.png,5,dog,test,7368,brightness,0.75
9582,train,train_09582.png,images/train_09582.png,5,dog,train,2067,brightness,0.75
9583,train,train_09583.png,images/train_09583.png,5,dog,test,6194,brightness,0.75
9585,train,train_09585.png,images/train_09585.png,2,car,train,787,brightness,0.75
9586,train,train_09586.png,images/train_09586.png,4,deer,test,1185,brightness,0.75
9587,train,train_09587.png,images/train_09587.png,6,horse,test,1931,brightness,0.75
9588,train,train_09588.png,images/train_09588.png,1,bird,train,42,brightness,0.75
9589,train,train_09589.png,images/train_09589.png,6,horse,train,3337,brightness,0.75
9590,train,train_09590.png,images/train_09590.png,5,dog,test,5924,brightness,0.75
9592,train,train_09592.png,images/train_09592.png,5,dog,test,2499,brightness,0.75
9593,train,train_09593.png,images/train_09593.png,3,cat,test,7002,brightness,0.75
9594,train,train_09594.png,images/train_09594.png,3,cat,test,1653,brightness,0.75
9595,train,train_09595.png,images/train_09595.png,1,bird,test,1178,brightness,0.75
9596,train,train_09596.png,images/train_09596.png,8,ship,train,3663,brightness,0.75
9597,train,train_09597.png,images/train_09597.png,1,bird,test,7275,brightness,0.75
9599,train,train_09599.png,images/train_09599.png,7,monkey,test,3226,brightness,0.75
9600,train,train_09600.png,images/train_09600.png,1,bird,train,2762,brightness,0.75
9602,train,train_09602.png,images/train_09602.png,5,dog,train,4211,brightness,0.75
9603,train,train_09603.png,images/train_09603.png,3,cat,train,1201,brightness,0.75
9605,train,train_09605.png,images/train_09605.png,8,ship,test,6835,brightness,0.75
9606,train,train_09606.png,images/train_09606.png,5,dog,test,5519,brightness,0.75
9607,train,train_09607.png,images/train_09607.png,0,airplane,train,631,brightness,0.75
9608,train,train_09608.png,images/train_09608.png,4,deer,train,788,brightness,0.75
9609,train,train_09609.png,images/train_09609.png,4,deer,train,2194,brightness,0.75
9611,train,train_09611.png,images/train_09611.png,3,cat,test,3375,brightness,0.75
9612,train,train_09612.png,images/train_09612.png,8,ship,test,1793,brightness,0.75
9613,train,train_09613.png,images/train_09613.png,0,airplane,train,4512,brightness,0.75
9614,train,train_09614.png,images/train_09614.png,4,deer,test,465,brightness,0.75
9615,train,train_09615.png,images/train_09615.png,9,truck,test,2655,brightness,0.75
9616,train,train_09616.png,images/train_09616.png,6,horse,test,6713,brightness,0.75
9618,train,train_09618.png,images/train_09618.png,2,car,train,3118,brightness,0.75
9619,train,train_09619.png,images/train_09619.png,0,airplane,test,5934,brightness,0.75
9620,train,train_09620.png,images/train_09620.png,9,truck,test,1710,brightness,0.75
9621,train,train_09621.png,images/train_09621.png,3,cat,train,970,brightness,0.75
9624,train,train_09624.png,images/train_09624.png,9,truck,test,7004,brightness,0.75
9627,train,train_09627.png,images/train_09627.png,9,truck,test,6789,brightness,0.75
9629,train,train_09629.png,images/train_09629.png,4,deer,test,1429,brightness,0.75
9630,train,train_09630.png,images/train_09630.png,4,deer,test,393,brightness,0.75
9631,train,train_09631.png,images/train_09631.png,2,car,test,5099,brightness,0.75
9632,train,train_09632.png,images/train_09632.png,6,horse,train,1848,brightness,0.75
9633,train,train_09633.png,images/train_09633.png,1,bird,test,7356,brightness,0.75
9634,train,train_09634.png,images/train_09634.png,4,deer,test,751,brightness,0.75
9635,train,train_09635.png,images/train_09635.png,9,truck,train,4669,brightness,0.75
9637,train,train_09637.png,images/train_09637.png,1,bird,test,6430,brightness,0.75
9638,train,train_09638.png,images/train_09638.png,9,truck,test,3407,brightness,0.75
9640,train,train_09640.png,images/train_09640.png,6,horse,train,3322,brightness,0.75
9641,train,train_09641.png,images/train_09641.png,3,cat,test,850,brightness,0.75
9642,train,train_09642.png,images/train_09642.png,8,ship,train,375,brightness,0.75
9644,train,train_09644.png,images/train_09644.png,5,dog,train,75,brightness,0.75
9645,train,train_09645.png,images/train_09645.png,0,airplane,train,4573,brightness,0.75
9646,train,train_09646.png,images/train_09646.png,7,monkey,train,4808,brightness,0.75
9647,train,train_09647.png,images/train_09647.png,0,airplane,test,705,brightness,0.75
9648,train,train_09648.png,images/train_09648.png,6,horse,train,3117,brightness,0.75
9649,train,train_09649.png,images/train_09649.png,0,airplane,train,4695,brightness,0.75
9650,train,train_09650.png,images/train_09650.png,7,monkey,test,3717,brightness,0.75
9651,train,train_09651.png,images/train_09651.png,9,truck,test,3883,brightness,0.75
9654,train,train_09654.png,images/train_09654.png,5,dog,test,4787,brightness,0.75
9655,train,train_09655.png,images/train_09655.png,8,ship,train,58,brightness,0.75
9657,train,train_09657.png,images/train_09657.png,1,bird,test,4729,brightness,0.75
9658,train,train_09658.png,images/train_09658.png,0,airplane,test,6236,brightness,0.75
9661,train,train_09661.png,images/train_09661.png,5,dog,train,4996,brightness,0.75
9663,train,train_09663.png,images/train_09663.png,0,airplane,train,2723,brightness,0.75
9664,train,train_09664.png,images/train_09664.png,6,horse,train,4976,brightness,0.75
9665,train,train_09665.png,images/train_09665.png,8,ship,test,2340,brightness,0.75
9667,train,train_09667.png,images/train_09667.png,4,deer,test,2350,brightness,0.75
9668,train,train_09668.png,images/train_09668.png,8,ship,train,3102,brightness,0.75
9669,train,train_09669.png,images/train_09669.png,9,truck,train,919,brightness,0.75
9670,train,train_09670.png,images/train_09670.png,1,bird,train,4109,brightness,0.75
9671,train,train_09671.png,images/train_09671.png,4,deer,train,2214,brightness,0.75
9673,train,train_09673.png,images/train_09673.png,0,airplane,test,279,brightness,0.75
9674,train,train_09674.png,images/train_09674.png,2,car,train,2312,brightness,0.75
9675,train,train_09675.png,images/train_09675.png,3,cat,train,4119,brightness,0.75
9676,train,train_09676.png,images/train_09676.png,7,monkey,test,5448,brightness,0.75
9677,train,train_09677.png,images/train_09677.png,6,horse,test,6103,brightness,0.75
9679,train,train_09679.png,images/train_09679.png,4,deer,train,1549,brightness,0.75
9680,train,train_09680.png,images/train_09680.png,8,ship,test,1456,brightness,0.75
9681,train,train_09681.png,images/train_09681.png,8,ship,test,3816,brightness,0.75
9682,train,train_09682.png,images/train_09682.png,9,truck,test,6985,brightness,0.75
9683,train,train_09683.png,images/train_09683.png,6,horse,test,7324,brightness,0.75
9684,train,train_09684.png,images/train_09684.png,7,monkey,test,6229,brightness,0.75
9685,train,train_09685.png,images/train_09685.png,8,ship,train,9,brightness,0.75
9686,train,train_09686.png,images/train_09686.png,4,deer,test,44,brightness,0.75
9687,train,train_09687.png,images/train_09687.png,6,horse,test,5449,brightness,0.75
9688,train,train_09688.png,images/train_09688.png,8,ship,test,2643,brightness,0.75
9689,train,train_09689.png,images/train_09689.png,1,bird,test,2519,brightness,0.75
9690,train,train_09690.png,images/train_09690.png,0,airplane,test,5478,brightness,0.75
9691,train,train_09691.png,images/train_09691.png,9,truck,test,7399,brightness,0.75
9693,train,train_09693.png,images/train_09693.png,5,dog,train,1822,brightness,0.75
9694,train,train_09694.png,images/train_09694.png,0,airplane,train,71,brightness,0.75
9696,train,train_09696.png,images/train_09696.png,9,truck,train,1821,brightness,0.75
9697,train,train_09697.png,images/train_09697.png,4,deer,test,5541,brightness,0.75
9699,train,train_09699.png,images/train_09699.png,0,airplane,test,728,brightness,0.75
9700,train,train_09700.png,images/train_09700.png,5,dog,test,153,brightness,0.75
9701,train,train_09701.png,images/train_09701.png,8,ship,train,4858,brightness,0.75
9702,train,train_09702.png,images/train_09702.png,0,airplane,test,7112,brightness,0.75
9704,train,train_09704.png,images/train_09704.png,0,airplane,test,5367,brightness,0.75
9705,train,train_09705.png,images/train_09705.png,8,ship,test,2574,brightness,0.75
9707,train,train_09707.png,images/train_09707.png,2,car,test,5421,brightness,0.75
9708,train,train_09708.png,images/train_09708.png,5,dog,test,476,brightness,0.75
9710,train,train_09710.png,images/train_09710.png,3,cat,train,4327,brightness,0.75
9711,train,train_09711.png,images/train_09711.png,0,airplane,train,4836,brightness,0.75
9712,train,train_09712.png,images/train_09712.png,6,horse,test,3616,brightness,0.75
9714,train,train_09714.png,images/train_09714.png,6,horse,test,5414,brightness,0.75
9715,train,train_09715.png,images/train_09715.png,0,airplane,train,814,brightness,0.75
9716,train,train_09716.png,images/train_09716.png,9,truck,test,5342,brightness,0.75
9719,train,train_09719.png,images/train_09719.png,0,airplane,train,4448,brightness,0.75
9720,train,train_09720.png,images/train_09720.png,1,bird,train,64,brightness,0.75
9722,train,train_09722.png,images/train_09722.png,6,horse,test,6907,brightness,0.75
9723,train,train_09723.png,images/train_09723.png,9,truck,test,286,brightness,0.75
9726,train,train_09726.png,images/train_09726.png,0,airplane,train,103,brightness,0.75
9727,train,train_09727.png,images/train_09727.png,9,truck,train,4130,brightness,0.75
9728,train,train_09728.png,images/train_09728.png,0,airplane,test,3876,brightness,0.75
9730,train,train_09730.png,images/train_09730.png,7,monkey,train,1397,brightness,0.75
9731,train,train_09731.png,images/train_09731.png,6,horse,test,1157,brightness,0.75
9732,train,train_09732.png,images/train_09732.png,3,cat,test,868,brightness,0.75
9733,train,train_09733.png,images/train_09733.png,0,airplane,test,1497,brightness,0.75
9734,train,train_09734.png,images/train_09734.png,2,car,test,7796,brightness,0.75
9735,train,train_09735.png,images/train_09735.png,5,dog,train,407,brightness,0.75
9736,train,train_09736.png,images/train_09736.png,1,bird,test,4736,brightness,0.75
9737,train,train_09737.png,images/train_09737.png,9,truck,train,3339,brightness,0.75
9738,train,train_09738.png,images/train_09738.png,8,ship,train,446,brightness,0.75
9739,train,train_09739.png,images/train_09739.png,4,deer,test,2170,brightness,0.75
9740,train,train_09740.png,images/train_09740.png,9,truck,test,3405,brightness,0.75
9741,train,train_09741.png,images/train_09741.png,8,ship,train,2175,brightness,0.75
9742,train,train_09742.png,images/train_09742.png,2,car,test,3934,brightness,0.75
9743,train,train_09743.png,images/train_09743.png,9,truck,test,4455,brightness,0.75
9745,train,train_09745.png,images/train_09745.png,4,deer,test,4117,brightness,0.75
9748,train,train_09748.png,images/train_09748.png,5,dog,test,3224,brightness,0.75
9749,train,train_09749.png,images/train_09749.png,0,airplane,train,4215,brightness,0.75
9750,train,train_09750.png,images/train_09750.png,1,bird,train,800,brightness,0.75
9751,train,train_09751.png,images/train_09751.png,7,monkey,test,918,brightness,0.75
9752,train,train_09752.png,images/train_09752.png,8,ship,test,3082,brightness,0.75
9753,train,train_09753.png,images/train_09753.png,5,dog,train,4114,brightness,0.75
9755,train,train_09755.png,images/train_09755.png,8,ship,train,3078,brightness,0.75
9756,train,train_09756.png,images/train_09756.png,9,truck,test,2872,brightness,0.75
9758,train,train_09758.png,images/train_09758.png,9,truck,test,5538,brightness,0.75
9761,train,train_09761.png,images/train_09761.png,6,horse,train,1362,brightness,0.75
9763,train,train_09763.png,images/train_09763.png,5,dog,test,2664,brightness,0.75
9764,train,train_09764.png,images/train_09764.png,7,monkey,train,4931,brightness,0.75
9765,train,train_09765.png,images/train_09765.png,3,cat,train,1364,brightness,0.75
9766,train,train_09766.png,images/train_09766.png,8,ship,test,2247,brightness,0.75
9767,train,train_09767.png,images/train_09767.png,3,cat,train,3864,brightness,0.75
9768,train,train_09768.png,images/train_09768.png,1,bird,train,1219,brightness,0.75
9769,train,train_09769.png,images/train_09769.png,1,bird,test,2696,brightness,0.75
