index,split,image_filename,relative_path,label,class_name,source_split,source_index,source_filename,noise_type,feature_noise_type,feature_noise_value,label_noise_type,label_noise_value,original_label,original_class_name,label_noise_applied
5380,train,train_05380.jpg,images/train_05380.jpg,86,magnolia,test,1638,image_05713.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,41,daffodil,1
5381,train,train_05381.jpg,images/train_05381.jpg,77,lotus,test,4434,image_01947.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,0
5382,train,train_05382.jpg,images/train_05382.jpg,17,peruvian lily,test,3300,image_05548.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,65,osteospermum,1
5383,train,train_05383.jpg,images/train_05383.jpg,29,sweet william,train,49,image_05187.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,4,english marigold,1
5384,train,train_05384.jpg,images/train_05384.jpg,58,orange dahlia,val,696,image_05339.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,69,tree poppy,1
5385,train,train_05385.jpg,images/train_05385.jpg,71,azalea,test,3542,image_03585.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,71,azalea,0
5386,train,train_05386.jpg,images/train_05386.jpg,100,trumpet creeper,test,3273,image_03271.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,64,californian poppy,1
5387,train,train_05387.jpg,images/train_05387.jpg,27,stemless gentian,test,975,image_05218.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,27,stemless gentian,0
5388,train,train_05388.jpg,images/train_05388.jpg,29,sweet william,val,292,image_03501.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,29,sweet william,0
5389,train,train_05389.jpg,images/train_05389.jpg,99,blanket flower,train,997,image_07934.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,99,blanket flower,0
5390,train,train_05390.jpg,images/train_05390.jpg,4,english marigold,test,149,image_05197.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,4,english marigold,0
5391,train,train_05391.jpg,images/train_05391.jpg,61,japanese anemone,test,3130,image_08184.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,61,japanese anemone,0
5392,train,train_05392.jpg,images/train_05392.jpg,69,tree poppy,test,3436,image_05312.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,69,tree poppy,0
5393,train,train_05393.jpg,images/train_05393.jpg,27,stemless gentian,test,1003,image_05258.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,27,stemless gentian,0
5394,train,train_05394.jpg,images/train_05394.jpg,68,windflower,test,3399,image_05987.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,0
5395,train,train_05395.jpg,images/train_05395.jpg,47,buttercup,test,2119,image_04673.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,47,buttercup,0
5396,train,train_05396.jpg,images/train_05396.jpg,15,globe-flower,test,560,image_06684.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,15,globe-flower,0
5397,train,train_05397.jpg,images/train_05397.jpg,85,tree mallow,val,852,image_02892.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,85,tree mallow,0
5398,train,train_05398.jpg,images/train_05398.jpg,70,gazania,test,4025,image_02459.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,75,morning glory,1
5399,train,train_05399.jpg,images/train_05399.jpg,20,fire lily,test,4729,image_01616.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,1
5400,train,train_05400.jpg,images/train_05400.jpg,88,watercress,test,5347,image_00733.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
5401,train,train_05401.jpg,images/train_05401.jpg,41,daffodil,test,1622,image_05692.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,41,daffodil,0
5402,train,train_05402.jpg,images/train_05402.jpg,83,columbine,train,845,image_04771.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,84,desert-rose,1
5403,train,train_05403.jpg,images/train_05403.jpg,26,prince of wales feathers,test,964,image_06882.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,26,prince of wales feathers,0
5405,train,train_05405.jpg,images/train_05405.jpg,70,gazania,test,3457,image_04483.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,70,gazania,0
5406,train,train_05406.jpg,images/train_05406.jpg,88,watercress,test,1370,image_03795.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,36,cape flower,1
5407,train,train_05407.jpg,images/train_05407.jpg,95,camellia,test,5886,image_07667.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,95,camellia,0
5409,train,train_05409.jpg,images/train_05409.jpg,3,sweet pea,train,33,image_05653.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,3,sweet pea,0
5410,train,train_05410.jpg,images/train_05410.jpg,92,ball moss,test,5557,image_06012.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,92,ball moss,0
5411,train,train_05411.jpg,images/train_05411.jpg,34,alpine sea holly,val,340,image_07002.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,34,alpine sea holly,0
5412,train,train_05412.jpg,images/train_05412.jpg,3,sweet pea,test,91,image_05646.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,3,sweet pea,0
5413,train,train_05413.jpg,images/train_05413.jpg,23,red ginger,test,903,image_08049.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,23,red ginger,0
5414,train,train_05414.jpg,images/train_05414.jpg,28,artichoke,test,830,image_03388.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,1
5415,train,train_05415.jpg,images/train_05415.jpg,16,purple coneflower,test,644,image_03907.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
5416,train,train_05416.jpg,images/train_05416.jpg,42,sword lily,train,486,image_06206.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,48,oxeye daisy,1
5417,train,train_05417.jpg,images/train_05417.jpg,88,watercress,test,5356,image_00744.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
5418,train,train_05418.jpg,images/train_05418.jpg,88,watercress,test,2618,image_05409.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,53,sunflower,1
5419,train,train_05419.jpg,images/train_05419.jpg,80,frangipani,test,4662,image_00903.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
5420,train,train_05420.jpg,images/train_05420.jpg,66,spring crocus,test,4737,image_01625.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,1
5421,train,train_05421.jpg,images/train_05421.jpg,75,morning glory,test,5871,image_07648.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,95,camellia,1
5422,train,train_05422.jpg,images/train_05422.jpg,71,azalea,test,3539,image_03578.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,71,azalea,0
5423,train,train_05423.jpg,images/train_05423.jpg,80,frangipani,test,4621,image_00855.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
5424,train,train_05424.jpg,images/train_05424.jpg,94,bougainvillea,test,5753,image_07500.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,94,bougainvillea,0
5425,train,train_05425.jpg,images/train_05425.jpg,58,orange dahlia,train,584,image_05040.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,58,orange dahlia,0
5426,train,train_05426.jpg,images/train_05426.jpg,10,snapdragon,val,674,image_05926.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,67,bearded iris,1
5427,train,train_05427.jpg,images/train_05427.jpg,70,gazania,test,3491,image_04532.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,70,gazania,0
5428,train,train_05428.jpg,images/train_05428.jpg,85,tree mallow,train,854,image_02901.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,85,tree mallow,0
5429,train,train_05429.jpg,images/train_05429.jpg,30,carnation,test,1145,image_06900.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,30,carnation,0
5430,train,train_05430.jpg,images/train_05430.jpg,2,canterbury bells,test,63,image_06619.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,2,canterbury bells,0
5431,train,train_05431.jpg,images/train_05431.jpg,20,fire lily,test,568,image_06813.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,20,fire lily,0
5432,train,train_05432.jpg,images/train_05432.jpg,64,californian poppy,test,2920,image_02737.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,1
5433,train,train_05433.jpg,images/train_05433.jpg,87,cyclamen,test,5164,image_00526.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
5434,train,train_05434.jpg,images/train_05434.jpg,3,sweet pea,train,36,image_05637.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,3,sweet pea,0
5435,train,train_05435.jpg,images/train_05435.jpg,100,trumpet creeper,test,6089,image_07950.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,100,trumpet creeper,0
5436,train,train_05436.jpg,images/train_05436.jpg,93,foxglove,test,5691,image_07429.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,0
5437,train,train_05437.jpg,images/train_05437.jpg,18,balloon flower,train,196,image_06192.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,18,balloon flower,0
5438,train,train_05438.jpg,images/train_05438.jpg,1,hard-leaved pocket orchid,val,433,image_01546.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,1
5441,train,train_05441.jpg,images/train_05441.jpg,97,mexican petunia,test,6008,image_07830.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,97,mexican petunia,0
5442,train,train_05442.jpg,images/train_05442.jpg,37,great masterwort,test,1439,image_05844.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,37,great masterwort,0
5443,train,train_05443.jpg,images/train_05443.jpg,33,mexican aster,test,1233,image_06957.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,33,mexican aster,0
5444,train,train_05444.jpg,images/train_05444.jpg,72,water lily,test,2475,image_04161.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,51,wild pansy,1
5445,train,train_05445.jpg,images/train_05445.jpg,43,poinsettia,test,1783,image_01509.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,0
5446,train,train_05446.jpg,images/train_05446.jpg,81,clematis,test,4738,image_01626.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,0
5447,train,train_05447.jpg,images/train_05447.jpg,65,osteospermum,test,3289,image_05535.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,65,osteospermum,0
5448,train,train_05448.jpg,images/train_05448.jpg,66,spring crocus,val,661,image_07074.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,66,spring crocus,0
5450,train,train_05450.jpg,images/train_05450.jpg,92,ball moss,val,921,image_06043.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,92,ball moss,0
5451,train,train_05451.jpg,images/train_05451.jpg,47,buttercup,test,2096,image_04642.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,47,buttercup,0
5452,train,train_05452.jpg,images/train_05452.jpg,59,pink-yellow dahlia?,test,3022,image_02972.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,59,pink-yellow dahlia?,0
5453,train,train_05453.jpg,images/train_05453.jpg,15,globe-flower,test,550,image_06664.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,15,globe-flower,0
5454,train,train_05454.jpg,images/train_05454.jpg,8,monkshood,train,89,image_06408.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,8,monkshood,0
5455,train,train_05455.jpg,images/train_05455.jpg,90,hippeastrum,test,5500,image_04891.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,90,hippeastrum,0
5456,train,train_05456.jpg,images/train_05456.jpg,32,love in the mist,test,1210,image_06473.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,32,love in the mist,0
5457,train,train_05457.jpg,images/train_05457.jpg,32,love in the mist,test,1212,image_06476.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,32,love in the mist,0
5458,train,train_05458.jpg,images/train_05458.jpg,68,windflower,test,3379,image_05957.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,0
5459,train,train_05459.jpg,images/train_05459.jpg,86,magnolia,test,5086,image_05513.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,86,magnolia,0
5460,train,train_05460.jpg,images/train_05460.jpg,21,pincushion flower,test,6061,image_07901.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,99,blanket flower,1
5461,train,train_05461.jpg,images/train_05461.jpg,3,sweet pea,test,112,image_05680.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,3,sweet pea,0
5462,train,train_05462.jpg,images/train_05462.jpg,72,water lily,test,3760,image_00441.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
5464,train,train_05464.jpg,images/train_05464.jpg,59,pink-yellow dahlia?,test,4338,image_01836.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,1
5465,train,train_05465.jpg,images/train_05465.jpg,42,sword lily,test,1659,image_02318.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
5466,train,train_05466.jpg,images/train_05466.jpg,52,primula,val,521,image_03658.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
5467,train,train_05467.jpg,images/train_05467.jpg,42,sword lily,test,1698,image_02366.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
5468,train,train_05468.jpg,images/train_05468.jpg,76,passion flower,test,4208,image_00120.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
5469,train,train_05469.jpg,images/train_05469.jpg,93,foxglove,test,5598,image_07322.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,0
5470,train,train_05470.jpg,images/train_05470.jpg,68,windflower,val,686,image_05989.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,0
5471,train,train_05471.jpg,images/train_05471.jpg,100,trumpet creeper,test,6090,image_07951.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,100,trumpet creeper,0
5472,train,train_05472.jpg,images/train_05472.jpg,17,peruvian lily,train,595,image_02927.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,59,pink-yellow dahlia?,1
5473,train,train_05473.jpg,images/train_05473.jpg,98,bromelia,test,6016,image_07841.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,98,bromelia,0
5474,train,train_05474.jpg,images/train_05474.jpg,73,rose,test,3781,image_01165.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,0
5475,train,train_05475.jpg,images/train_05475.jpg,19,giant white arum lily,test,763,image_04932.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,19,giant white arum lily,0
5476,train,train_05476.jpg,images/train_05476.jpg,34,alpine sea holly,val,873,image_00578.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,1
5477,train,train_05477.jpg,images/train_05477.jpg,45,wallflower,test,5769,image_07521.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,94,bougainvillea,1
5478,train,train_05478.jpg,images/train_05478.jpg,95,camellia,test,5846,image_07613.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,95,camellia,0
5479,train,train_05479.jpg,images/train_05479.jpg,76,passion flower,test,4229,image_00142.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
5480,train,train_05480.jpg,images/train_05480.jpg,9,globe thistle,train,95,image_07113.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,9,globe thistle,0
5481,train,train_05481.jpg,images/train_05481.jpg,76,passion flower,test,4129,image_00032.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
5482,train,train_05482.jpg,images/train_05482.jpg,47,buttercup,test,2093,image_04638.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,47,buttercup,0
5483,train,train_05483.jpg,images/train_05483.jpg,36,cape flower,test,3141,image_05857.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,62,black-eyed susan,1
5484,train,train_05484.jpg,images/train_05484.jpg,54,pelargonium,test,6019,image_07845.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,98,bromelia,1
5485,train,train_05485.jpg,images/train_05485.jpg,42,sword lily,test,1752,image_02430.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
5486,train,train_05486.jpg,images/train_05486.jpg,87,cyclamen,test,5224,image_00596.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
5488,train,train_05488.jpg,images/train_05488.jpg,88,watercress,test,5361,image_00749.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
5489,train,train_05489.jpg,images/train_05489.jpg,47,buttercup,test,2107,image_04657.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,47,buttercup,0
5490,train,train_05490.jpg,images/train_05490.jpg,70,gazania,train,701,image_04491.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,70,gazania,0
5491,train,train_05491.jpg,images/train_05491.jpg,14,yellow iris,test,513,image_06346.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,14,yellow iris,0
5492,train,train_05492.jpg,images/train_05492.jpg,63,silverbush,test,3177,image_06114.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,63,silverbush,0
5493,train,train_05493.jpg,images/train_05493.jpg,69,tree poppy,test,3431,image_05302.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,69,tree poppy,0
5494,train,train_05494.jpg,images/train_05494.jpg,46,marigold,val,461,image_05002.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,46,marigold,0
5495,train,train_05495.jpg,images/train_05495.jpg,92,ball moss,test,5568,image_06031.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,92,ball moss,0
5496,train,train_05496.jpg,images/train_05496.jpg,73,rose,test,3848,image_01240.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,0
5497,train,train_05497.jpg,images/train_05497.jpg,97,mexican petunia,test,5973,image_07779.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,97,mexican petunia,0
5498,train,train_05498.jpg,images/train_05498.jpg,82,hibiscus,test,4867,image_01783.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,82,hibiscus,0
5499,train,train_05499.jpg,images/train_05499.jpg,74,thorn apple,test,3935,image_02094.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,74,thorn apple,0
5500,train,train_05500.jpg,images/train_05500.jpg,72,water lily,test,3689,image_00360.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,72,water lily,0
5501,train,train_05501.jpg,images/train_05501.jpg,33,mexican aster,test,1023,image_04091.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,28,artichoke,1
5503,train,train_05503.jpg,images/train_05503.jpg,39,lenten rose,test,1469,image_04574.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,39,lenten rose,0
5504,train,train_05504.jpg,images/train_05504.jpg,13,spear thistle,test,3392,image_05978.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,68,windflower,1
5505,train,train_05505.jpg,images/train_05505.jpg,51,wild pansy,train,511,image_04223.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,51,wild pansy,0
5507,train,train_05507.jpg,images/train_05507.jpg,7,bird of paradise,test,221,image_03304.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,7,bird of paradise,0
5508,train,train_05508.jpg,images/train_05508.jpg,16,purple coneflower,val,173,image_03867.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
5509,train,train_05509.jpg,images/train_05509.jpg,61,japanese anemone,test,3110,image_07283.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,61,japanese anemone,0
5510,train,train_05510.jpg,images/train_05510.jpg,82,hibiscus,test,4844,image_01754.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,82,hibiscus,0
5511,train,train_05511.jpg,images/train_05511.jpg,63,silverbush,train,635,image_06118.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,63,silverbush,0
5512,train,train_05512.jpg,images/train_05512.jpg,67,bearded iris,test,1239,image_06967.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,33,mexican aster,1
5513,train,train_05513.jpg,images/train_05513.jpg,80,frangipani,test,4689,image_00934.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
5514,train,train_05514.jpg,images/train_05514.jpg,54,pelargonium,test,2698,image_04760.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,54,pelargonium,0
5515,train,train_05515.jpg,images/train_05515.jpg,61,japanese anemone,test,3129,image_08183.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,61,japanese anemone,0
5516,train,train_05516.jpg,images/train_05516.jpg,90,hippeastrum,test,5460,image_04840.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,90,hippeastrum,0
5517,train,train_05517.jpg,images/train_05517.jpg,61,japanese anemone,train,610,image_08161.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,61,japanese anemone,0
5518,train,train_05518.jpg,images/train_05518.jpg,79,anthurium,test,4499,image_02002.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,79,anthurium,0
5519,train,train_05519.jpg,images/train_05519.jpg,76,passion flower,val,765,image_00222.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
5520,train,train_05520.jpg,images/train_05520.jpg,44,bolero deep blue,val,447,image_07124.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,44,bolero deep blue,0
5521,train,train_05521.jpg,images/train_05521.jpg,89,canna lily,train,704,image_04500.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,70,gazania,1
5522,train,train_05522.jpg,images/train_05522.jpg,56,gaura,test,2838,image_08150.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,56,gaura,0
5523,train,train_05523.jpg,images/train_05523.jpg,64,californian poppy,test,3247,image_03239.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,64,californian poppy,0
5524,train,train_05524.jpg,images/train_05524.jpg,71,azalea,test,3588,image_03640.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,71,azalea,0
5525,train,train_05525.jpg,images/train_05525.jpg,36,cape flower,test,1342,image_03759.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,36,cape flower,0
5526,train,train_05526.jpg,images/train_05526.jpg,73,rose,test,3833,image_01223.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,0
5527,train,train_05527.jpg,images/train_05527.jpg,96,mallow,test,5905,image_07687.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,96,mallow,0
5528,train,train_05528.jpg,images/train_05528.jpg,17,peruvian lily,test,698,image_04313.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,17,peruvian lily,0
5529,train,train_05529.jpg,images/train_05529.jpg,86,magnolia,test,5075,image_05495.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,86,magnolia,0
5530,train,train_05530.jpg,images/train_05530.jpg,53,sunflower,test,2646,image_05453.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,53,sunflower,0
5531,train,train_05531.jpg,images/train_05531.jpg,99,blanket flower,train,995,image_07914.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,99,blanket flower,0
5532,train,train_05532.jpg,images/train_05532.jpg,80,frangipani,test,4565,image_00791.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
5533,train,train_05533.jpg,images/train_05533.jpg,49,common dandelion,test,2233,image_06569.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,49,common dandelion,0
5534,train,train_05534.jpg,images/train_05534.jpg,62,black-eyed susan,test,3161,image_05885.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,62,black-eyed susan,0
5536,train,train_05536.jpg,images/train_05536.jpg,47,buttercup,val,472,image_04670.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,47,buttercup,0
5537,train,train_05537.jpg,images/train_05537.jpg,82,hibiscus,test,781,image_05350.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,21,pincushion flower,1
5538,train,train_05538.jpg,images/train_05538.jpg,10,snapdragon,test,1039,image_04115.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,28,artichoke,1
5539,train,train_05539.jpg,images/train_05539.jpg,84,desert-rose,test,4993,image_04804.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,84,desert-rose,0
5540,train,train_05540.jpg,images/train_05540.jpg,89,canna lily,test,5426,image_04445.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,89,canna lily,0
5541,train,train_05541.jpg,images/train_05541.jpg,45,wallflower,test,1978,image_01077.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
5542,train,train_05542.jpg,images/train_05542.jpg,18,balloon flower,train,587,image_05062.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,58,orange dahlia,1
5543,train,train_05543.jpg,images/train_05543.jpg,90,hippeastrum,test,5480,image_04867.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,90,hippeastrum,0
5544,train,train_05544.jpg,images/train_05544.jpg,100,trumpet creeper,test,6104,image_07971.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,100,trumpet creeper,0
5545,train,train_05545.jpg,images/train_05545.jpg,74,thorn apple,test,1381,image_03808.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,36,cape flower,1
5546,train,train_05546.jpg,images/train_05546.jpg,4,english marigold,test,126,image_05157.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,4,english marigold,0
5547,train,train_05547.jpg,images/train_05547.jpg,16,purple coneflower,test,621,image_03881.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
5548,train,train_05548.jpg,images/train_05548.jpg,87,cyclamen,train,871,image_00534.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
5549,train,train_05549.jpg,images/train_05549.jpg,41,daffodil,train,411,image_05685.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,41,daffodil,0
5550,train,train_05550.jpg,images/train_05550.jpg,31,garden phlox,test,1177,image_05602.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,31,garden phlox,0
5551,train,train_05551.jpg,images/train_05551.jpg,42,sword lily,test,1761,image_02439.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
5552,train,train_05552.jpg,images/train_05552.jpg,57,geranium,test,2908,image_02724.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,0
5553,train,train_05553.jpg,images/train_05553.jpg,16,purple coneflower,val,176,image_03854.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
5554,train,train_05554.jpg,images/train_05554.jpg,55,bishop of llandaff,test,2738,image_02795.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,55,bishop of llandaff,0
