index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,feature_noise_type,feature_noise_value,label_noise_type,label_noise_value,original_label,original_class_name,label_noise_applied
9752,train,train_09752.png,images/train_09752.png,8,ship,test,3082,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9753,train,train_09753.png,images/train_09753.png,5,dog,train,4114,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9755,train,train_09755.png,images/train_09755.png,8,ship,train,3078,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9756,train,train_09756.png,images/train_09756.png,9,truck,test,2872,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9758,train,train_09758.png,images/train_09758.png,9,truck,test,5538,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9761,train,train_09761.png,images/train_09761.png,6,horse,train,1362,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9763,train,train_09763.png,images/train_09763.png,5,dog,test,2664,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9764,train,train_09764.png,images/train_09764.png,7,monkey,train,4931,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9765,train,train_09765.png,images/train_09765.png,3,cat,train,1364,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9766,train,train_09766.png,images/train_09766.png,2,car,test,2247,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
9767,train,train_09767.png,images/train_09767.png,0,airplane,train,3864,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,1
9768,train,train_09768.png,images/train_09768.png,1,bird,train,1219,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9769,train,train_09769.png,images/train_09769.png,1,bird,test,2696,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9771,train,train_09771.png,images/train_09771.png,7,monkey,train,4046,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9773,train,train_09773.png,images/train_09773.png,2,car,test,4555,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9774,train,train_09774.png,images/train_09774.png,4,deer,test,2845,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
9776,train,train_09776.png,images/train_09776.png,5,dog,test,5281,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9777,train,train_09777.png,images/train_09777.png,4,deer,test,6828,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
9778,train,train_09778.png,images/train_09778.png,0,airplane,test,5926,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9780,train,train_09780.png,images/train_09780.png,6,horse,test,4428,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
9782,train,train_09782.png,images/train_09782.png,1,bird,test,3035,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9783,train,train_09783.png,images/train_09783.png,9,truck,test,3849,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9784,train,train_09784.png,images/train_09784.png,1,bird,train,4997,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9785,train,train_09785.png,images/train_09785.png,0,airplane,test,6313,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9786,train,train_09786.png,images/train_09786.png,3,cat,train,3154,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9788,train,train_09788.png,images/train_09788.png,1,bird,test,1981,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
9789,train,train_09789.png,images/train_09789.png,8,ship,test,98,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9790,train,train_09790.png,images/train_09790.png,2,car,test,4979,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
9791,train,train_09791.png,images/train_09791.png,6,horse,train,2749,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9792,train,train_09792.png,images/train_09792.png,3,cat,test,2362,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9793,train,train_09793.png,images/train_09793.png,0,airplane,train,1926,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9794,train,train_09794.png,images/train_09794.png,9,truck,train,4091,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9795,train,train_09795.png,images/train_09795.png,1,bird,test,233,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9797,train,train_09797.png,images/train_09797.png,3,cat,train,3983,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9798,train,train_09798.png,images/train_09798.png,0,airplane,test,1205,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9799,train,train_09799.png,images/train_09799.png,6,horse,test,7312,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9802,train,train_09802.png,images/train_09802.png,5,dog,train,4906,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9803,train,train_09803.png,images/train_09803.png,5,dog,test,1484,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9804,train,train_09804.png,images/train_09804.png,1,bird,test,5123,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9806,train,train_09806.png,images/train_09806.png,1,bird,train,4104,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9807,train,train_09807.png,images/train_09807.png,1,bird,train,682,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
9808,train,train_09808.png,images/train_09808.png,8,ship,test,6139,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9809,train,train_09809.png,images/train_09809.png,2,car,test,2013,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
9810,train,train_09810.png,images/train_09810.png,6,horse,train,4442,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9811,train,train_09811.png,images/train_09811.png,7,monkey,train,3522,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
9812,train,train_09812.png,images/train_09812.png,5,dog,train,3370,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9813,train,train_09813.png,images/train_09813.png,6,horse,test,5939,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9815,train,train_09815.png,images/train_09815.png,7,monkey,train,2608,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9816,train,train_09816.png,images/train_09816.png,8,ship,test,7895,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9817,train,train_09817.png,images/train_09817.png,0,airplane,train,4564,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9818,train,train_09818.png,images/train_09818.png,5,dog,test,3868,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9819,train,train_09819.png,images/train_09819.png,8,ship,test,4627,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9820,train,train_09820.png,images/train_09820.png,3,cat,test,6974,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9821,train,train_09821.png,images/train_09821.png,0,airplane,test,6295,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9822,train,train_09822.png,images/train_09822.png,0,airplane,test,3639,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9823,train,train_09823.png,images/train_09823.png,6,horse,test,544,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
9824,train,train_09824.png,images/train_09824.png,3,cat,test,3652,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9825,train,train_09825.png,images/train_09825.png,4,deer,test,4008,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
9826,train,train_09826.png,images/train_09826.png,7,monkey,train,2527,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9827,train,train_09827.png,images/train_09827.png,6,horse,test,2550,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9828,train,train_09828.png,images/train_09828.png,5,dog,test,2267,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9829,train,train_09829.png,images/train_09829.png,3,cat,train,2552,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9831,train,train_09831.png,images/train_09831.png,9,truck,train,3799,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
9832,train,train_09832.png,images/train_09832.png,4,deer,test,7366,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
9833,train,train_09833.png,images/train_09833.png,1,bird,test,5345,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9834,train,train_09834.png,images/train_09834.png,9,truck,train,2578,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
9836,train,train_09836.png,images/train_09836.png,2,car,test,7632,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9837,train,train_09837.png,images/train_09837.png,7,monkey,train,1903,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9838,train,train_09838.png,images/train_09838.png,8,ship,train,1293,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9839,train,train_09839.png,images/train_09839.png,1,bird,test,140,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9840,train,train_09840.png,images/train_09840.png,9,truck,train,2084,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9841,train,train_09841.png,images/train_09841.png,0,airplane,train,1051,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
9842,train,train_09842.png,images/train_09842.png,5,dog,train,480,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
9843,train,train_09843.png,images/train_09843.png,8,ship,test,7410,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
9844,train,train_09844.png,images/train_09844.png,0,airplane,test,2612,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9845,train,train_09845.png,images/train_09845.png,8,ship,test,3620,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9846,train,train_09846.png,images/train_09846.png,4,deer,train,4855,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
9847,train,train_09847.png,images/train_09847.png,7,monkey,test,2262,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9848,train,train_09848.png,images/train_09848.png,3,cat,train,2601,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9850,train,train_09850.png,images/train_09850.png,9,truck,train,4559,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
9851,train,train_09851.png,images/train_09851.png,2,car,test,486,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
9853,train,train_09853.png,images/train_09853.png,9,truck,test,3236,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9854,train,train_09854.png,images/train_09854.png,1,bird,test,1265,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
9855,train,train_09855.png,images/train_09855.png,7,monkey,test,2626,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
9856,train,train_09856.png,images/train_09856.png,3,cat,test,6695,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9857,train,train_09857.png,images/train_09857.png,4,deer,test,5444,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
9858,train,train_09858.png,images/train_09858.png,0,airplane,train,4340,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
9859,train,train_09859.png,images/train_09859.png,5,dog,test,2807,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9860,train,train_09860.png,images/train_09860.png,7,monkey,test,6455,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
9861,train,train_09861.png,images/train_09861.png,0,airplane,test,2831,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9864,train,train_09864.png,images/train_09864.png,9,truck,train,1953,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9865,train,train_09865.png,images/train_09865.png,1,bird,test,3033,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9866,train,train_09866.png,images/train_09866.png,8,ship,train,2306,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9867,train,train_09867.png,images/train_09867.png,0,airplane,train,422,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9868,train,train_09868.png,images/train_09868.png,7,monkey,test,2698,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
9870,train,train_09870.png,images/train_09870.png,7,monkey,train,4494,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9871,train,train_09871.png,images/train_09871.png,8,ship,test,492,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9872,train,train_09872.png,images/train_09872.png,3,cat,train,2153,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9873,train,train_09873.png,images/train_09873.png,9,truck,test,2824,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9874,train,train_09874.png,images/train_09874.png,8,ship,test,2204,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9875,train,train_09875.png,images/train_09875.png,1,bird,test,155,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9878,train,train_09878.png,images/train_09878.png,1,bird,train,2818,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9879,train,train_09879.png,images/train_09879.png,5,dog,train,2707,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9880,train,train_09880.png,images/train_09880.png,6,horse,test,1477,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9881,train,train_09881.png,images/train_09881.png,3,cat,train,1510,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9882,train,train_09882.png,images/train_09882.png,4,deer,test,5937,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
9883,train,train_09883.png,images/train_09883.png,3,cat,train,3412,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9884,train,train_09884.png,images/train_09884.png,0,airplane,train,3951,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9886,train,train_09886.png,images/train_09886.png,7,monkey,train,1721,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
9887,train,train_09887.png,images/train_09887.png,4,deer,test,2751,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
9888,train,train_09888.png,images/train_09888.png,9,truck,train,1995,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
9889,train,train_09889.png,images/train_09889.png,3,cat,test,3938,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9890,train,train_09890.png,images/train_09890.png,7,monkey,test,3380,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9891,train,train_09891.png,images/train_09891.png,2,car,test,235,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
9893,train,train_09893.png,images/train_09893.png,4,deer,train,3305,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
9894,train,train_09894.png,images/train_09894.png,8,ship,train,4084,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9895,train,train_09895.png,images/train_09895.png,2,car,train,2697,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9896,train,train_09896.png,images/train_09896.png,4,deer,test,5265,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
9897,train,train_09897.png,images/train_09897.png,8,ship,test,5451,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9898,train,train_09898.png,images/train_09898.png,1,bird,test,3604,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9901,train,train_09901.png,images/train_09901.png,1,bird,test,5543,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
9902,train,train_09902.png,images/train_09902.png,9,truck,train,3316,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9903,train,train_09903.png,images/train_09903.png,2,car,train,3829,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9904,train,train_09904.png,images/train_09904.png,6,horse,test,3227,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
9906,train,train_09906.png,images/train_09906.png,5,dog,train,1574,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9907,train,train_09907.png,images/train_09907.png,7,monkey,train,1489,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9908,train,train_09908.png,images/train_09908.png,9,truck,train,795,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9909,train,train_09909.png,images/train_09909.png,8,ship,test,3729,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9910,train,train_09910.png,images/train_09910.png,3,cat,train,4987,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9913,train,train_09913.png,images/train_09913.png,6,horse,test,4235,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
9914,train,train_09914.png,images/train_09914.png,2,car,test,1541,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9916,train,train_09916.png,images/train_09916.png,1,bird,train,3995,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9917,train,train_09917.png,images/train_09917.png,8,ship,test,2559,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9918,train,train_09918.png,images/train_09918.png,7,monkey,test,165,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
9919,train,train_09919.png,images/train_09919.png,6,horse,test,2254,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9920,train,train_09920.png,images/train_09920.png,5,dog,train,3965,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9921,train,train_09921.png,images/train_09921.png,0,airplane,train,825,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9922,train,train_09922.png,images/train_09922.png,2,car,train,37,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9925,train,train_09925.png,images/train_09925.png,1,bird,test,2988,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9926,train,train_09926.png,images/train_09926.png,0,airplane,test,3396,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9929,train,train_09929.png,images/train_09929.png,3,cat,train,3188,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9930,train,train_09930.png,images/train_09930.png,6,horse,test,5531,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
9931,train,train_09931.png,images/train_09931.png,6,horse,train,4926,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9932,train,train_09932.png,images/train_09932.png,2,car,test,1530,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9934,train,train_09934.png,images/train_09934.png,3,cat,test,3606,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9935,train,train_09935.png,images/train_09935.png,2,car,test,7342,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,1
9937,train,train_09937.png,images/train_09937.png,7,monkey,test,4092,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9939,train,train_09939.png,images/train_09939.png,3,cat,test,1961,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9940,train,train_09940.png,images/train_09940.png,3,cat,test,637,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9941,train,train_09941.png,images/train_09941.png,8,ship,test,6532,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9942,train,train_09942.png,images/train_09942.png,9,truck,test,2114,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9943,train,train_09943.png,images/train_09943.png,2,car,test,995,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9944,train,train_09944.png,images/train_09944.png,0,airplane,test,3092,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
9945,train,train_09945.png,images/train_09945.png,7,monkey,test,5506,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9946,train,train_09946.png,images/train_09946.png,9,truck,test,5222,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
9947,train,train_09947.png,images/train_09947.png,5,dog,train,2844,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9948,train,train_09948.png,images/train_09948.png,2,car,test,7327,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9951,train,train_09951.png,images/train_09951.png,4,deer,test,4457,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
9952,train,train_09952.png,images/train_09952.png,6,horse,train,2785,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9954,train,train_09954.png,images/train_09954.png,0,airplane,train,4654,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9955,train,train_09955.png,images/train_09955.png,1,bird,train,871,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9956,train,train_09956.png,images/train_09956.png,3,cat,test,6063,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9958,train,train_09958.png,images/train_09958.png,0,airplane,test,835,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
9959,train,train_09959.png,images/train_09959.png,6,horse,test,1788,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9961,train,train_09961.png,images/train_09961.png,9,truck,train,4267,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
9962,train,train_09962.png,images/train_09962.png,1,bird,test,2690,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
9963,train,train_09963.png,images/train_09963.png,3,cat,train,1287,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9964,train,train_09964.png,images/train_09964.png,3,cat,train,231,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9965,train,train_09965.png,images/train_09965.png,5,dog,train,4436,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9969,train,train_09969.png,images/train_09969.png,9,truck,test,5721,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
9970,train,train_09970.png,images/train_09970.png,3,cat,test,6336,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
9971,train,train_09971.png,images/train_09971.png,2,car,train,3325,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9972,train,train_09972.png,images/train_09972.png,0,airplane,test,4764,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9973,train,train_09973.png,images/train_09973.png,0,airplane,train,2365,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
9974,train,train_09974.png,images/train_09974.png,5,dog,train,0,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
9975,train,train_09975.png,images/train_09975.png,6,horse,test,3191,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9976,train,train_09976.png,images/train_09976.png,9,truck,test,7853,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9977,train,train_09977.png,images/train_09977.png,5,dog,test,7747,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9978,train,train_09978.png,images/train_09978.png,6,horse,train,3029,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
9979,train,train_09979.png,images/train_09979.png,9,truck,test,64,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9980,train,train_09980.png,images/train_09980.png,5,dog,train,1216,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9981,train,train_09981.png,images/train_09981.png,2,car,test,6105,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
9982,train,train_09982.png,images/train_09982.png,4,deer,test,7106,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
9983,train,train_09983.png,images/train_09983.png,8,ship,test,5573,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9984,train,train_09984.png,images/train_09984.png,0,airplane,test,1879,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
9985,train,train_09985.png,images/train_09985.png,9,truck,test,3996,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9987,train,train_09987.png,images/train_09987.png,9,truck,test,4799,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9988,train,train_09988.png,images/train_09988.png,7,monkey,train,474,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
9989,train,train_09989.png,images/train_09989.png,5,dog,test,5332,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9990,train,train_09990.png,images/train_09990.png,9,truck,train,1318,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
9992,train,train_09992.png,images/train_09992.png,6,horse,train,873,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
9993,train,train_09993.png,images/train_09993.png,4,deer,test,3327,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
9994,train,train_09994.png,images/train_09994.png,4,deer,test,3994,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
9997,train,train_09997.png,images/train_09997.png,5,dog,test,587,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
9998,train,train_09998.png,images/train_09998.png,8,ship,train,843,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
9999,train,train_09999.png,images/train_09999.png,5,dog,test,1980,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
10000,train,train_10000.png,images/train_10000.png,2,car,train,503,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
10001,train,train_10001.png,images/train_10001.png,2,car,test,4260,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
10003,train,train_10003.png,images/train_10003.png,8,ship,test,6457,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
10004,train,train_10004.png,images/train_10004.png,6,horse,test,4827,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
10005,train,train_10005.png,images/train_10005.png,0,airplane,test,4592,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
10006,train,train_10006.png,images/train_10006.png,2,car,train,4332,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
10007,train,train_10007.png,images/train_10007.png,6,horse,train,4000,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,1
10009,train,train_10009.png,images/train_10009.png,7,monkey,test,3414,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
10010,train,train_10010.png,images/train_10010.png,1,bird,test,6335,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
10011,train,train_10011.png,images/train_10011.png,0,airplane,train,4715,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
10012,train,train_10012.png,images/train_10012.png,0,airplane,test,6420,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
10013,train,train_10013.png,images/train_10013.png,4,deer,test,7960,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
10014,train,train_10014.png,images/train_10014.png,7,monkey,test,4706,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
10015,train,train_10015.png,images/train_10015.png,7,monkey,test,7963,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
10019,train,train_10019.png,images/train_10019.png,7,monkey,test,3683,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
10020,train,train_10020.png,images/train_10020.png,0,airplane,test,1150,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
10021,train,train_10021.png,images/train_10021.png,4,deer,test,7133,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
10022,train,train_10022.png,images/train_10022.png,9,truck,test,2920,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
10023,train,train_10023.png,images/train_10023.png,7,monkey,train,2682,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
10024,train,train_10024.png,images/train_10024.png,7,monkey,train,1177,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
10025,train,train_10025.png,images/train_10025.png,6,horse,train,1458,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
